,ID,Date,Likes,Content
27,1465398480873140227,2021-11-29 19:13:18+00:00,59455,Lionel Messi arriving at the Ballon d’Or ceremony together with his family. 🇦🇷✨ #BallonDOr #Messi https://t.co/rygQJnK8Ju
28,1465266790284492805,2021-11-29 10:30:00+00:00,77388,😢 One year since this beautiful tribute from #Messi to Maradona 🇦🇷 #OTD https://t.co/Dx1LrX782N
29,1455079168148971520,2021-11-01 07:48:02+00:00,66883,"Leo Messi to Sport: “No one from Barcelona asked me to play for free, I got a cut of over 50% and I was willing to help the club even more. President Joan Laporta’s words hurt me - I did not deserve it”. 🔴 #Messi"
30,1438303909110550528,2021-09-16 00:49:08+00:00,24951,LE GOAT A VALIDÉ 🐐❤️ #Messi #SessionBZRP44 🇦🇷💫 @bizarrap https://t.co/lh6vaU14av
31,1436148503210774530,2021-09-10 02:04:20+00:00,176073,"Video of the day. Leo Messi crying tears of joy after finally celebrating Copa America with Argentinian people. 🇦🇷🏆 #Messi

…and yes, it’s even more beautiful than his great hattrick scored tonight, becoming best South American scorer in history.

https://t.co/28Hbl7LBEZ"
32,1436132975092150275,2021-09-10 01:02:37+00:00,24184,"🙌 Lionel #Messi y un nuevo récord: el capitán argentino 🇦🇷 superó a Pelé como máximo goleador de selecciones sudamericanas.

¡Vamos, Leo! 🔟⚽ https://t.co/qh4Bpj7QpG"
33,1425390433186861062,2021-08-11 09:35:36+00:00,48338,"PSG president Nasser Al Khelaifi: “We follow Financial Fair Play regulation since the day 1. Before we do anything, our financial team checks everything. We had the capacity to sign Messi for Financial Fair Play and we will always follow the rules”. 🇫🇷 #PSG #Messi"
34,1425385545509883909,2021-08-11 09:16:11+00:00,52198,"Leo Messi: “Leaving Barcelona was so hard. But I’m so happy to join Paris Saint-Germain, ambitious club with a top team. They’ve been so fast and serious in the negotiations immediatly after Barça statement last Thursday”. 🇦🇷🇫🇷 #Messi"
35,1425202400462262279,2021-08-10 21:08:25+00:00,37816,Leo Messi special day. Exclusive inside video by Paris Saint-Germain... historical day. 🔵🔴🎥 #Messi https://t.co/mU1ZKnCXwV
36,1425193069754867724,2021-08-10 20:31:21+00:00,55964,Leo Messi: “I'm looking forward to starting a new chapter in my career in Paris. The club and his vision are a perfect match for my ambitions. I'm determined to build something great for the club and the fans. I can't wait to step onto the pitch at the Parc des Princes” 🇫🇷 #Messi https://t.co/LLfqpskooE
37,1425183598978686984,2021-08-10 19:53:43+00:00,133984,Leo Messi will be unveiled tomorrow as new Paris Saint-Germain number 30. 👕🔵🔴3️⃣0️⃣ #PSG #Messi https://t.co/RvqTDoq97r
38,1425136208569585671,2021-08-10 16:45:24+00:00,78281,"Leo Messi has successfully completed his medical tests in Paris today afternoon. He’ll move to the hotel soon in order to complete ‘technical stuff’ after official announcement. 🤝🇫🇷 #Messi

Messi will speak about PSG new chapter only tomorrow morning - press conference, 11.00am."
39,1425095414836088834,2021-08-10 14:03:18+00:00,157243,"Lionel Andrés Messi.

Paris - August 10 2021.

Paris Saint-Germain.

Official.

Historical.

#Messi 🌟🇫🇷🇦🇷 https://t.co/FNwpJOToN3"
40,1425094269220663306,2021-08-10 13:58:45+00:00,62869,Leo Messi with Paris Saint-Germain fans at the airport. Celebration time after official announcement. 🇫🇷🌟 #PSG #Messi  https://t.co/4Zu4V6wS7D
41,1425093959148257287,2021-08-10 13:57:31+00:00,47469,"“Ici c’est Paris”. First, historical pic of Leo Messi as new Paris Saint-Germain player after official announcement. 👋🏻🇫🇷 #Messi #PSG

Here’s Leo with PSG fans celebrating at the airport. @bfmtv 👇🏻🌟 https://t.co/vB9C7G2cAR"
42,1425092489950679048,2021-08-10 13:51:41+00:00,52378,"No number 10 for Lionel Messi.
Kylian Mbappé included in the trio.

Paris Saint-Germain ‘messages’ here on their official announcement video for Leo Messi. 🇫🇷🎥 #PSG #Messi https://t.co/AA0eq4Z3pU"
43,1425090031425925133,2021-08-10 13:41:55+00:00,99048,OFFICIAL. Lionel Andrés Messi is a new Paris Saint-Germain player. 🚨🇫🇷🇦🇷 #Messi #PSG https://t.co/6ISEFuw6rX
44,1425084637458669568,2021-08-10 13:20:29+00:00,73439,"Neymar has just announced Leo Messi signing on his Instagram account: “Back together”. 🇦🇷🇧🇷 #Messi

...and Ney has been key to sign his big friend Messi. Calling him, texting him and announcing to his team-mates last weekend that Leo was coming. Now it’s done and completed. 🇫🇷 https://t.co/hGquyN4ihe"
45,1425064110690082825,2021-08-10 11:58:55+00:00,124269,"...and here’s Leo Messi on the plane together with his wife Antonela, rumbo a Paris. Time to have medical and sign as new PSG player. ✈️🇫🇷 #Messi #PSG

Historical day. https://t.co/cOrK1Aej1f"
46,1425063790429749248,2021-08-10 11:57:38+00:00,106960,So our flavor chefs in France have an idea... #lays #messi #GOAT https://t.co/7NYqtZJ0EM
47,1425062686275084292,2021-08-10 11:53:15+00:00,78356,"🔴Jean-Michel #Blanquer : ""Si Lionel #Messi arrive aujourd'hui au #PSG, si ces négociations ont pu aboutir, c'est grâce à l'excellence de l'enseignement de l'espagnol LV2 dès la classe de 5eme. Nous pouvons nous en féliciter !"" https://t.co/7NM2qVp21g"
48,1425054478647107590,2021-08-10 11:20:38+00:00,55078,"Lionel Messi has just arrived at Barcelona airport, right after his father Jorge. He’ll be flying to Paris in the next minutes in order to complete his PSG move. 🇫🇷🛫 #Messi #PSG

Leo will sign his contract until June 2023 + option 2024 as new PSG player directly in Paris. 🤝"
49,1425034569368195084,2021-08-10 10:01:31+00:00,329630,"Lionel Messi joins PSG... HERE WE GO! Total agreement completed on a two-years contract. Option to extend until June 2024. Salary around €35m net per season add ons included. 🇦🇷🇫🇷 #Messi

Messi has definitely accepted PSG contract proposal and will be in Paris in the next hours. https://t.co/DiM5jNzxTA"
50,1425005705707261953,2021-08-10 08:06:50+00:00,46158,"‘Patience’. PSG totally confident and optimistic to sign Leo Messi soon. He’ll fly to Paris once the agreement will be completed in every detail. It’s an important contract officially received 48h ago - ‘normal’ timing. 🇦🇷🇫🇷 #Messi

There’s currently no new bid from Barcelona. 🚫"
51,1424998195780804620,2021-08-10 07:36:59+00:00,34369,"Leo Messi. Negotiations ongoing with Paris Saint-Germain to reach the agreement, some details/clauses still to be sorted. PSG are pushing as they want to complete Messi deal as soon as possible. 🔴🇦🇷 #Messi

There’s currently no confirmation from all parties about Barça new bid. https://t.co/YFagUVntJA"
52,1424883567172145153,2021-08-10 00:01:30+00:00,71331,🟦🟥🧬 Leo #Messi &amp; La Masia https://t.co/IBGDh6i3vR
53,1424835885103783941,2021-08-09 20:52:01+00:00,46417,"Messi’s arrival in Paris has not been planned yet. ‘Patience’. No presentation scheduled on Tuesday by PSG as of now. 🔴 #Messi

PSG optimistic and waiting for Leo - some details to be discussed with laywers in the next hours. Messi will be in Paris once contract will be agreed."
