,ID,Date,Likes,Content
270,1507959350144352258,2022-03-27 05:55:00+00:00,17968,"We are Elated to have the Mega Powerstar @AlwaysRamCharan to launch our #KGFChapter2 Telugu trailer on his birthday. 🤩

#HBDRamCharan #KGFChapter2TrailerDay

#KGFChapter2Trailer at 6:40 PM today on  https://t.co/b5iOww5gcf (South) &amp; https://t.co/zRPXvt0F9R (Hindi) YT Channels. https://t.co/ZXuuQmJmlf"
251,1508431396070912005,2022-03-28 13:10:44+00:00,17963,"Records.. Records.. Records..💥

Rocky don't like it, He avoids, But Records likes Rocky! 
He Cannot avoid it.

𝟏𝟎𝟗 + 𝐌𝐢𝐥𝐥𝐢𝐨𝐧 𝐕𝐢𝐞𝐰𝐬 𝐢𝐧 𝟐𝟒 𝐇𝐨𝐮𝐫𝐬 ♥️🙏

Kannada: 18M
Telugu: 20M
Hindi: 51M
Tamil: 12M
Malayalam: 8M

#KGFChapter2Trailer #KGFChapter2 https://t.co/n6pspljdxj"
192,1514496835565813767,2022-04-14 06:52:38+00:00,17907,"Watched 20 to 25 Public review videos of #KGFChapter2 from different cities in TN..

Not a single negative comment..

Never seen such unanimous positive WOM!"
294,1479483106734137353,2022-01-07 16:00:34+00:00,17836,"The ferocious monster will see you at 9 am tomorrow 🔥
Let the blitzkrieg begin! 
@TheNameIsYash #HBDRockingStarYash #KGFChapter2 #KGF2onApr14
#NewPosterRelease"
18,1548875220274106369,2022-07-18 03:40:03+00:00,17835,"Boss Of Sandalwood 😍💥

"" 14 YEARS OF YASHISM ""

#YashBOSS #Yash19 #KGFChapter2 https://t.co/BEFITJyJFR"
183,1514528144073818119,2022-04-14 08:57:02+00:00,17832,"Congratulations @TheNameIsYash Bro for the huge opening of #KGFChapter2 World-wide..

U simply rocked in the movie.. 👍 https://t.co/5B2aP3qWjw"
275,1507604020482904068,2022-03-26 06:23:03+00:00,17727,#KGFChapter2 Trailer Tomorrow 🔥 https://t.co/cO8504RVo9
94,1516229447602503686,2022-04-19 01:37:25+00:00,17638,"தரமான செருப்படி 👌🏻

#Beast #KGFChapter2 https://t.co/ER9Mbzmmsz"
189,1514506661460787202,2022-04-14 07:31:40+00:00,17503,"Bigger than super hits,
block busters,Records and wonders is the Will power to conquer the world.
#KGFChapter2 
THE INSPIRATION TO CONQUER ..
@TheNameIsYash sir 
AAP BAS RUKHNA MATH💥
@prashanth_neel sir 
The world needs ur madness🔥
Team #KGF 
SALUTE 🙏
P.S. DONT MISS END TITLES https://t.co/dESP0ZARUT"
55,1520729483732414465,2022-05-01 11:38:57+00:00,17421,"How did they make #KGFChapter2 look like that? Visually incredible, sound effects &amp; BGM amazing. Yash is of course awesome - who picked is flamboyant outfits? They were perfectly Rocky bhai, I loved them! I regret having to wait to see this film. It was freaking fantastic."
110,1515692845453447170,2022-04-17 14:05:09+00:00,17391,"KGF Chapter 2 Special Premiere at the RCB Bio Bubble tonight &amp; we’re all set for the blockbuster! Here’s a sneak peek. More to follow…

@hombalefilms @TheNameIsYash @VKiragandur @prashanth_neel @ChaluveG @duttsanjay @TandonRaveena 

#RCB #ನಮ್ಮRCB #RCBxHombale #KGF2 #KGFChapter2 https://t.co/uQAha67NaW"
149,1514883470731800577,2022-04-15 08:28:59+00:00,17342,"Thank you everyone ❤️ #gratitude

#KGFChapter2 

@Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @bhuvangowda84 @RaviBasrur @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd 

#KGF2BoxOfficeMonster https://t.co/FQ4XBA60Z3"
315,1397047345418706946,2021-05-25 04:30:17+00:00,17274,"Wishing the versatile actor #RaoRamesh sir a very safe Happy Birthday.

Here's a glimpse of #KannegantiRaghavan in #KGFChapter2.
 Stay home stay safe everyone🙏🏻 https://t.co/V1nWcJtthg"
300,1452902838187663361,2021-10-26 07:40:04+00:00,17196,"Happy birthday @TandonRaveena mam. NO ONE would have played Ramika Sen the way you did. The most fun and intimidating prime minister I worked with😊
#KGFChapter2 
#KGF2onApr14 https://t.co/9WKI61imYD"
209,1514387213924311040,2022-04-13 23:37:02+00:00,17132,#KGFChapter2 has the potential to do ₹ 100 crs gross in TN.. 🔥
59,1520314605976707072,2022-04-30 08:10:22+00:00,17103,"The Man who believed in hard work more than luck #YashBOSS𓃵 🙏

Now his movie #KGFChapter2 grosses 1000cr world wide in 16 days. 

https://t.co/pfWX3VK1Vt https://t.co/M3KrUV8DEf"
311,1412375411061784584,2021-07-06 11:38:33+00:00,17039,"Witness the MAGNUM OPUS come to life soon.

#KGFChapter2 @hombalefilms @TheNameIsYash @prashanth_neel @VKiragandur @HombaleGroup @duttsanjay @TandonRaveena @SrinidhiShetty7 @Karthik1423 @excelmovies @AAFilmsIndia @VaaraahiCC @PrithvirajProd @DreamWarriorpic @LahariMusic https://t.co/yBjhXy1WPh"
148,1514889053971263489,2022-04-15 08:51:10+00:00,17028,"BIGGEST opening day grossers 

Tamil Nadu - #Valimai 
AP/TS - #RRRMovie
Karnataka - #KGFChapter2
Kerala - #KGFChapter2
North - #KGFChapter2"
138,1514995619512950785,2022-04-15 15:54:37+00:00,16884,"#KGFChapter2 shifting from 300 seat capacity to 1000+ seat capacity screens.

#Beast shifting from 1000+ seat capacity to 300 seat capacity screens."
142,1514950769950466053,2022-04-15 12:56:24+00:00,16687,"All-India Box office - Day 1 : 

Gross : 

1. #KGFChapter2 - ₹ 134.5 Crs

2. #Beast - ₹ 57.5 Crs"
16,1550359505116221441,2022-07-22 05:58:04+00:00,16668,"Thank u to each and everyone for making this happen 🙏

#100MonsterDaysOfKGF2

#KGFChapter2 @TheNameIsYash @VKiragandur @hombalefilms @HombaleGroup @duttsanjay @TandonRaveena @SrinidhiShetty7 @RaviBasrur @bhuvangowda84 @shivakumarart #KGF2 #HombaleFilms https://t.co/hvk53oyaqj"
317,1375366952722423813,2021-03-26 08:40:09+00:00,16624,"A Jewel to the Film Fraternity!!
Wishing @prakashraaj sir a very Happy Birthday. 
#Vijayendraingalgi in #KGFChapter2 https://t.co/na5vPAzx5N"
246,1509044384322314247,2022-03-30 05:46:32+00:00,16599,"Metaverse will soon be Rocky's world
Get ready for a grand entry on April 7th 
Offer Closes Soon!!

#KGFVerse: https://t.co/kUum0BLVRO

#KGFChapter2 @prashanth_neel @VKiragandur @hombalefilms https://t.co/r6dnnIALKJ"
182,1514529515510267907,2022-04-14 09:02:29+00:00,16522,"When she says 
“Kgf 2 dekhne ke lie 1 dekhna zaroori kya hai?”
#KGFChapter2 
(Not kidding this really happened with me) https://t.co/dWxeESHKtm"
256,1508272808870428675,2022-03-28 02:40:34+00:00,16516,"#CINEMAUPDATE | It’s not KGF vs Beast, it’s KGF and Beast -நடிகர் யாஷ்  

#SunNews | #KGFChapter2 | #BeastFromApril13 | #kgfandbeast | @TheNameIsYash | @actorvijay https://t.co/0DVVBpAhod"
53,1521113129534468097,2022-05-02 13:03:25+00:00,16499,"♥️🤍💜💚💛

You guys are remarkable at what you do and I wish you &amp; ur team all the more success 💥 lots of love💫

#KGFChapter2 #Reena #glimpses #Stylefiles https://t.co/v4Qi0td0F0"
38,1526435209880621056,2022-05-17 05:31:28+00:00,16439,"He came, he saw and he conquered

#KGFChapter2

@TheNameIsYash @prashanth_neel @hombalefilms @KGFTheFilm https://t.co/VB8bl8cN7W"
374,1205717811357569024,2019-12-14 05:15:02+00:00,16403,"Perfect time for celebrations!!!!

We are absolutely elated to unveil the #KGFChapter2 First Look on Dec 21st.

#KGFChapter2FirstLook 

@TheNameIsYash @prashanth_neel
@duttsanjay @VKiragandur @SrinidhiShetty7 @bhuvangowda84 @BasrurRavi @hombalefilms https://t.co/vKSFrWRjEM"
373,1205720294846894081,2019-12-14 05:24:54+00:00,16401,"The journey of Adheera begins... #KGFChapter2 first look out on 21st Dec. It's been a wonderful experience being a part of the KGF franchise!

@TheNameIsYash @VKiragandur @Karthik1423 @Prashanth_neel @hombalefilms https://t.co/XFu0aj81TX"
274,1507621891988549632,2022-03-26 07:34:03+00:00,16377,"#TOOFAN ತೊಡೆ ತಟ್ಟಿ ನಿಂತ ಬಡಿ ಗಟ್ಟಿಗನೆ! 🌪️🔥

On popular demand. 😉

@kreditbee 

#PlayBold #WeAreChallengers #RCB #IPL2022 #TATAIPL #ನಮ್ಮRCB #Mission2022 #KGFChapter2 #ViratKohli𓃵 https://t.co/o6vFLSjguH"
204,1514427383838765056,2022-04-14 02:16:39+00:00,16312,"Thank you 🙏♥️
#KGFChapter2

https://t.co/AeSkevJrvp"
177,1514597853318234123,2022-04-14 13:34:02+00:00,16287,#KGFChapter2 First Kannada origin movie to cross $1 Million in USA 🇺🇸 https://t.co/IZdFfXyok9
287,1498663982177349633,2022-03-01 14:18:31+00:00,16106,"‘Prepping up 🔥
#KGFChapter2 #KGF2onApr14 https://t.co/2Qqj2LAFnx"
250,1508431423966908419,2022-03-28 13:10:51+00:00,16082,"A big thank you to each and everyone for pumping us with so much of love and energy towards
#KGFChapter2Trailer 🙏🏼
Hope we make you all proud!
https://t.co/DaLmxXpTx9
#KGFChapter2 @thenameisyash @VKiragandur 
@hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 #KGF2onApr14 https://t.co/KrzfxUBz0P"
66,1518194567224258561,2022-04-24 11:46:06+00:00,16061,"It’s just the beginning 🎉
#KGFChapter2

@TheNameIsYash @prashanth_neel @VKiragandur https://t.co/QdGR70p9yr"
299,1468090401907425280,2021-12-07 05:30:02+00:00,16012,Adheera is back in action! The dubbing sessions are done for #KGFChapter2 and is on its way to theaters near you on 14th April 2022! https://t.co/xBYvvc2XYK
144,1514942359116861441,2022-04-15 12:22:59+00:00,15911,#KGFChapter2 WW Day 1 Gross would be around ₹ 165 Crs..
126,1515272766550777856,2022-04-16 10:15:54+00:00,15729,"Thu kya main kya Hatja Hatja 🔥
𝐓𝐨𝐨𝐟𝐚𝐧 𝐓𝐨𝐨𝐟𝐚𝐧 ⚡

#KGFChapter2 

@Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd 

#KGF2BoxOfficeMonster https://t.co/QHYZBLlpmD"
95,1516057432132579328,2022-04-18 14:13:53+00:00,15712,"Our stars had some much needed downtime, thanks to @hombalefilms, as we were enthralled with a special screening of the blockbuster #KGF2. 🤩

Safe to say all our stars loved the experience. 🙌🏻

#PlayBold #RCB  #ನಮ್ಮRCB  #RCBxHombale #KGFChapter2 https://t.co/X2znmSOndj"
203,1514430097289191424,2022-04-14 02:27:26+00:00,15590,"#KGFChapter2: ⭐⭐⭐⭐

MASS-EXTRAVAGANZA

Real beast @TheNameIsYash unleashed with over the top praise worthy performance backed by @prashanth_neel's fantastic plot. @duttsanjay is powerful. @TandonRaveena &amp; @SrinidhiShetty7 shines. BGM elevates, stunts &amp; visuals look stunning."
358,1238439034835226630,2020-03-13 12:17:29+00:00,15523,"RELEASE DATE FINALIZED... #KGFChapter2 to release on 23 Oct 2020... Stars #Yash, #SanjayDutt, #SrinidhiShetty and #RaveenaTandon... Directed by Prashanth Neel... Poster... https://t.co/Afuy7gZZjF"
120,1515380316537458696,2022-04-16 17:23:16+00:00,15431,"#KGFChapter2 has BEATEN #Beast for the second consecutive day at TN Box Office.

HISTORY being created by #Yash &amp; #KGF2."
345,1318771469346729986,2020-10-21 04:29:54+00:00,15413,"Can Love and Brutality Coexist.....? ❤️⚔️
Wishing our Reena, @SrinidhiShetty7 a very Happy Birthday. 
#HBDSrinidhiShetty #KGFChapter2 https://t.co/JS4xqHHXL4"
220,1514207548131676166,2022-04-13 11:43:06+00:00,15368,"#KGFChapter2  ₹ 65 crs adv booking already..

Day 1 ₹ 100+ Crs opening loading.. 🔥"
234,1513030263533670404,2022-04-10 05:45:00+00:00,15365,"In a first of its kind partnership, RCB &amp; @hombalefilms are coming together to build an association at the intersection of sports, movies, multi format content and more.

#PlayBold #WeAreChallengers #RCB #ನಮ್ಮRCB #KGF2 #KGFChapter2 https://t.co/zLMqrZau0a"
68,1518140184046542849,2022-04-24 08:10:00+00:00,15337,"#TheMonster song at 3:30 pm today 🔥

Stay Tuned: https://t.co/grk8SQviRG

#KGFChapter2 @Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @RaviBasrur @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd https://t.co/3kW99jBaPf"
179,1514593821728083968,2022-04-14 13:18:01+00:00,15330,#KGFChapter2  …. ROARS.. CONGRATULATIONS … TEAM ..all your hard work has paid off. .. ಕನ್ನಡದ ಹೆಮ್ಮೆಯ ಚಿತ್ರವನ್ನು ..ಆದರದಿಂದ ಬರಮಾಡಿಕೊಂಡ ರಸಿಕರಿಗೆ ನಮಸ್ಕಾರ .. 🙏🏻🙏🏻🙏🏻 https://t.co/6L0jrrOAtX
194,1514488197631430657,2022-04-14 06:18:18+00:00,15264,@TheNameIsYash Congratulations brother .. so happy and proud for you… hearing awesomeeeeee reviews of #KGFChapter2 .. Rock it and a super big hug to the entire team. Rockkkkk it bro.
89,1516439151054245891,2022-04-19 15:30:42+00:00,15128,"Welcome the Royal Challengers. KGF Family United!

@hombalefilms @RCBTweets @TheNameIsYash @prashanth_neel @duttsanjay @TandonRaveena @VKiragandur @ChaluveG

#ನಮ್ಮHombale #ನಮ್ಮRCB #RCBxHombale #PlayBold #PlayToofani #KGFChapter2 https://t.co/cMTnKwX0Wi"
78,1517424548248911872,2022-04-22 08:46:19+00:00,15049,"HISTORY created at TN Box Office. 

#KGFChapter2 with ₹64.04 cr in 8 days BEATS #BeastMovie [₹61.17 cr] 9 days run.

For the first time a Sandalwood movie has gone past Kollywood movie while running together in TN BO."
60,1520233880078667776,2022-04-30 02:49:36+00:00,15032,"#KGFChapter2 has crossed ₹ 1,000 Crs Gross Mark at the WW Box Office..

Only the 4th Indian Movie to do so after #Dangal , #Baahubali2 and #RRRMovie"
168,1514767029089484806,2022-04-15 00:46:17+00:00,14999,#KGFChapter2 Hindi has set a new All-time record for Day 1 opening in India for Hindi movies..
39,1526068259639873538,2022-05-16 05:13:20+00:00,14956,"#KGF2 is unaffected by new releases week after week... Collects ₹ 6.35 cr in Weekend 5... While *most* films run out of fuel in Week 1 itself, #KGFChapter2 is simply unstoppable... [Week 5] Fri 1.23 cr, Sat 2.14 cr, Sun 2.98 cr. Total: ₹ 427.05 cr. #India biz. #Hindi version. https://t.co/wQdvb8K93i"
188,1514514100499333120,2022-04-14 08:01:14+00:00,14924,#HombaleFilms have arrived with a bang with #KGF2... The production house - a hugely respected and successful entity in #Kannada film industry -  has made a big splash globally with #KGFChapter2... Kudos to #VijayKiragandur for steering the company to dizzy heights of success. https://t.co/oJux4OTXuY
132,1515152828767272966,2022-04-16 02:19:19+00:00,14861,"All-India Box Office - April 15th :

Hindi Version - Nett : 

1. #KGFChapter2 - ₹ 44 Crs 

2. #RRR - ₹ 3 Crs 

3. #Beast/ #RAW - ₹ 15 Lakhs"
357,1238440238122291200,2020-03-13 12:22:16+00:00,14826,"Witness Adheera's journey in cinemas near you as #KGFChapter2 releases worldwide on October 23rd, 2020

#KGFChapter2OnOct23 
@TheNameIsYash @prashanth_neel @VKiragandur @duttsanjay @SrinidhiShetty7 @TandonRaveena  @bhuvangowda84 @BasrurRavi @Karthik1423 @AAFilmsIndia @excelmovies https://t.co/Ksjq9v3lSZ"
83,1516984262922498049,2022-04-21 03:36:47+00:00,14819,"Except Telugu States and USA, #KGFChapter2 will overtake #RRR in every other domestic and overseas market.."
291,1479665961292943360,2022-01-08 04:07:10+00:00,14620,"'KGF2' HOLDS ON TO 14 APRIL 2022... Team #KGFChapter2 - which had finalised 14 April 2022 - is sticking to this date... NO CHANGE IN RELEASE DATE... On #Yash's birthday today, Team #KGF2 unveils the new poster... https://t.co/CGMb4ChhQA"
118,1515490320653647877,2022-04-17 00:40:23+00:00,14557,Day 3 early estimates for #KGFChapter2 Hindi in India 🇮🇳 is ₹ 40 Crs Nett.. 🔥
79,1517367100456665088,2022-04-22 04:58:02+00:00,14545,"#KGF2 is a BLOCKBUSTER...
#Hindi benchmarks...
Crossed ₹ 50 cr: Day 1
₹ 100 cr: Day 2
₹ 150 cr: Day 4
₹ 200 cr: Day 5
₹ 225 cr: Day 6
₹ 250 cr: Day 7
⭐ Should cross ₹ 300 cr in Weekend 2. #India biz.
#KGFChapter2 https://t.co/9C48TqTHTI"
41,1524425510121476097,2022-05-11 16:25:38+00:00,14531,"Allu Arjun in Pushpa or Yash in KGF Chapter 2, whose acting impressed you most?

🔁: Allu Arjun
♥️: Yash

#Pushpa #KGFChapter2 #AlluArjun #YashBOSS https://t.co/8G8G9Uaayn"
359,1238437904747298818,2020-03-13 12:13:00+00:00,14471,"Gates of narachi open worldwide on Oct 23rd 2020 
#KGFChapter2 

#KGFChapter2OnOct23 @TheNameIsYash @prashanth_neel @VKiragandur @duttsanjay @SrinidhiShetty7 @TandonRaveena @bhuvangowda84 @BasrurRavi @Karthik1423 @AAFilmsIndia @excelmovies @FarOutAkhtar @ritesh_sid @VaaraahiCC https://t.co/zAU8rsjnq9"
154,1514867433403994112,2022-04-15 07:25:15+00:00,14392,#KGFChapter2 all India day 1 record opening close to 150 crores gross.
133,1515026457470586880,2022-04-15 17:57:09+00:00,14384,"On Day 2, #KGFChapter2 Hindi is trending towards ₹ 45 crs Nett.. 🔥"
367,1226382258510028802,2020-02-09 05:48:10+00:00,14261,"The lady who issues the death warrant has arrived!!!

A warm welcome to you @TandonRaveena mam. 
#RamikaSen In the building. 
#KGFChapter2 https://t.co/5MTmhz3D8z"
63,1518541474027438080,2022-04-25 10:44:35+00:00,14155,"2022 Top 5 TN Grossers: (As of Apr 24th) 

1. #Valimai 

2. #Beast * 

3. #RRRMovie * 

4. #KGFChapter2 *

5. #EtharkkumThunindhavan 

* - Still In Theatres"
355,1286891990055972864,2020-07-25 05:12:14+00:00,14146,"#KGFChapter2 update very very soon!!!
🙏"
333,1347204835368603654,2021-01-07 15:33:57+00:00,14125,"#BREAKING: 
#KGFChapter2 teaser to release today at 9:29pm"
368,1224629953473470465,2020-02-04 09:45:08+00:00,14122,"📢 #PVRPoll 📢

2020 brings us 2 major blockbuster releases! 🔥

Which one are you more excited for?

🔄 #Retweet for #Master 
❤️ Like for #KGFChapter2 https://t.co/66nYa8va05"
324,1355139129382735873,2021-01-29 13:02:00+00:00,14098,"#KGFChapter2 Worldwide Theatrical Release On July 16th, 2021.
#KGFChapter2onJuly16

@TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @prakashraaj @BasrurRavi @bhuvangowda84 @excelmovies @AAFilmsIndia @VaaraahiCC @PrithvirajProd https://t.co/ch1yq07TdA"
290,1490933142190170112,2022-02-08 06:18:55+00:00,14076,"Gavel of brutality ! 
Dubbing completed with the coolest prime minister #RamikaSen.
Thank you mam @TandonRaveena.

#KGFChapter2 #KGF2onApr14 https://t.co/RGlUWN62J0"
106,1515875892504850432,2022-04-18 02:12:31+00:00,14056,"#KGFChapter2 WW Box Office 

CROSSES ₹500 cr milestone mark in just 4 days.

Day 1 - ₹ 165.37 cr
Day 2 - ₹ 139.25 cr
Day 3 - ₹ 115.08 cr
Day 4 - ₹ 132.13 cr
Total - ₹ 551.83 cr

#2 at the global box office after fantastic beasts. 

#Yash #KGF2"
101,1516040096537063425,2022-04-18 13:05:00+00:00,14042,"𝐓𝐡𝐞 𝐖𝐨𝐫𝐥𝐝 𝐢𝐬 𝐑𝐎𝐂𝐊𝐘 𝐁𝐇𝐀𝐈'𝐬 𝐓𝐞𝐫𝐫𝐢𝐭𝐨𝐫𝐲!

#KGFChapter2 
@Thenameisyash @prashanth_neel @VKiragandur @hombalefilms @duttsanjay @TandonRaveena @SrinidhiShetty7 @excelmovies @AAFilmsIndia @VaaraahiCC @DreamWarriorpic @PrithvirajProd 
#KGF2BoxOfficeMonster https://t.co/kWotzxRafB"
75,1517512913871065088,2022-04-22 14:37:27+00:00,13979,#KGFChapter2 crosses ₹ 750 Crs at WW Box office in 8 days.. Nearly $100 Million.. 🔥
273,1507695971605508101,2022-03-26 12:28:25+00:00,13974,"Arrived in #Bengaluru for the grand #KGF2Trailer launch event, to be held tomorrow [27 March 2022]. Looking forward!
#Yash #SanjayDutt #SrinidhiShetty #RaveenaTandon #PrashanthNeel #VijayKiragandur #KGF2 #KGFChapter2 https://t.co/wagv5gVxQG"
334,1347203740625903623,2021-01-07 15:29:36+00:00,13891,"U may hack, u may leak
U may reach the target early but the honest men wins the big game always.
#RockyBhai wins always
#KGFChapter2 teaser premiered today at 929pm"
260,1508071917508431872,2022-03-27 13:22:18+00:00,13816,"Here come the violent men. Best wishes to the entire team.

#KGFChapter2Trailer 🔥

▶️https://t.co/HBAX8in1bE

#KGFChapter2 @TheNameIsYash @prashanth_neel @VKiragandur @hombalefilms @HombaleGroup @VaaraahiCC @duttsanjay @TandonRaveena @SrinidhiShetty7

#KGF2onApr14"
64,1518263220896559104,2022-04-24 16:18:54+00:00,13787,"For the first-time today, #KGFChapter2 is loading 2 digit gross for a single day in TN.. 🔥"
340,1340184082966200321,2020-12-19 06:35:59+00:00,13736,"Here's the much anticipated news of the year! The wait is over! This is for all our crazy fans out there. #KGFChapter2

@VKiragandur @TheNameIsYash @prashanth_neel @hombalefilms @duttsanjay @SrinidhiShetty7 @TandonRaveena @bhuvangowda84 @BasrurRavi @Karthik1423 https://t.co/Z7EdeXkzjG"
228,1513530516347121664,2022-04-11 14:52:49+00:00,13577,"Kannada film industry was one of the most ignored ones in the country. Nobody really cared about it!

Today, a bollywood movie postponed its release fearing a Kannada movie.

NICE!!! Thank you people!

#KGFChapter2"
265,1508068821722021891,2022-03-27 13:10:00+00:00,13529,"The world is my territory, says the SULTHAN

Unleashing #KGFChapter2Trailer 🔥

Kannada: https://t.co/dOGoU5WjTm
Telugu: https://t.co/is7JIZGABl
Tamil - https://t.co/w4fyaRGOw1
Malayalam: https://t.co/fpNSr3tS3q

#KGFChapter2 @thenameisyash @prashanth_neel 
@VKiragandur https://t.co/e4PZ920QnV"
329,1355010028130988033,2021-01-29 04:29:00+00:00,13482,"That promise will be fulfilled.
#KGFChapter2 release date announcement today at 6:32pm.

@TheNameIsYash @prashanth_neel @VKiragandur
@hombalefilms @duttsanjay @TandonRaveena
@SrinidhiShetty7 @prakashraaj @BasrurRavi @bhuvangowda84 @excelmovies @VaaraahiCC @PrithvirajProd https://t.co/LcfvZ4LNZT"
128,1515204548171743240,2022-04-16 05:44:50+00:00,13470,Superstar #Rajinikanth watched #KGFChapter2 and praised the team for delivering a blockbuster movie.
232,1513360036281548802,2022-04-11 03:35:24+00:00,13449,#Yash about Telugu audience at #Tirupati Press meet !! #KGFChapter2 https://t.co/81zqKsbBdS
288,1496398239460958212,2022-02-23 08:15:16+00:00,13434,"We know the wait has been exasperating. But, we are very excited to see the eagerness of our beloved fans to get a glimpse of KGF: Chapter 2. What do you want to see first? 
Let the KGF army decide the next move!  
#KGF2onApr14 #KGFChapter2"
27,1535573812070076417,2022-06-11 10:45:01+00:00,13402,"TN 2022 Top 3 Grossers till now.. 

1. #Valimai 

2. #KGFChapter2 

3. #Vikram"
207,1514425376378089478,2022-04-14 02:08:41+00:00,13386,"#KGFChapter2 #KGF2 - Second half is 🔥🔥. International making with Indian sensibilities. @TheNameIsYash is also all set to go International with #KGF3! Superb stuff from @prashanth_neel , box office records to be rewritten 👍👍💪"
84,1516955025293348864,2022-04-21 01:40:36+00:00,13344,#KGFChapter2 gets an additional 190 Theaters in TN and Pondy from Today/Tomorrow..
112,1515632989937758212,2022-04-17 10:07:18+00:00,13315,"Magnificent and Poweful. Whistles whistles and whistles for @TheNameIsYash  in theatres, all thro the movie! @prashanth_neel has delivered a super duper blockbuster as promised! 🔥🔥 #KGFChapter2 https://t.co/UXliKThvGy"
167,1514793708960759814,2022-04-15 02:32:18+00:00,13315,"At the #Kerala Box Office, as per early estimates, #KGFChapter2 has taken All-time No.1 opening for Day 1 yesterday.. 

Waiting for final numbers.. https://t.co/CC0G4tQn0s"
23,1537809847365693440,2022-06-17 14:50:13+00:00,13297,"Movies like #Pushpa, #RRR and #KGFChapter2 and #Vikram all industry movies should be celebrated..

: @ikamalhaasan"
58,1520480705431572480,2022-04-30 19:10:23+00:00,13294,"#KGF2 BIGGEST MONSTER BLOCKBUSTER🤙❣️

#KGFChapter2 #YashBOSS 🌊
https://t.co/lN7gwzjoGq https://t.co/1Zd7frJJpu"
70,1518114063766589440,2022-04-24 06:26:12+00:00,13286,"#KGFChapter2 #Kgf2
Day10 collected more than Day1 
City &amp; Chengalpet is lit 🔥🔥🔥🔥
#RockyBhai is Unstoppable!!! 😎✌🏼 https://t.co/F20oY3JAwW"
174,1514629421600165892,2022-04-14 15:39:29+00:00,13234,"#Beast collections dropped today by almost 50% in the state and 80% outside TN due to poor occupancy and #KGFChapter2 wave, which is eating up most number of screens."
223,1514120929726533635,2022-04-13 05:58:55+00:00,13219,Advantage #KGFChapter2
117,1515514225212669952,2022-04-17 02:15:22+00:00,13186,"#KGFChapter2 in Telugu States is racing towards to ₹ 100 Crs gross.. 

₹ 50 Crs+ done in 2 days.. https://t.co/ppusTslaWJ"
176,1514625147243687936,2022-04-14 15:22:30+00:00,13088,"1 am &amp; 4 am shows for Kannada movie on the second day, third day is unheard-of in Tamil Nadu.

But it is HAPPENING for #KGFChapter2."
153,1514867730255847426,2022-04-15 07:26:26+00:00,12956,#KGFChapter2 is now BIGGEST OPENER in #India [#Hindi version] Day 1 Nett :  ₹ 53.95 cr
268,1507970269067223044,2022-03-27 06:38:23+00:00,12953,"We are delighted to announce @Suriya_offl will release our #KGFChapter2 Tamil trailer.
 
#KGFChapter2TrailerDay

#KGFChapter2Trailer at 6:40 PM today on  https://t.co/b5iOwwnpqn (South) &amp; https://t.co/zRPXvtiOnZ (Hindi) YT Channels

@hombalefilms @DreamWarriorpic @prabhu_sr https://t.co/svq7nY3s9g"
208,1514396884286447616,2022-04-14 00:15:28+00:00,12927,"#KGFChapter2 1st Half : PURE VERITHANAM! EPIC STUFF! 

Rocky Bhai @TheNameIsYash has simply rocked..

Each and every scene, Dir @prashanth_neel has sethukkified..

BGM.. Mass.. Action.. Visuals.. Goosebumps 🔥 

Typhoon has started.."
71,1518074333725601792,2022-04-24 03:48:20+00:00,12871,#KGFChapter2 has crossed ₹ 125 Crs Gross at the #Karnataka Box Office..
371,1205723836630437891,2019-12-14 05:38:58+00:00,12832,"Are you ready?... First look of #KGFChapter2 will unveil on 21 Dec 2019... Note the time: 5.45 pm... Stars #Yash, #SanjayDutt and #SrinidhiShetty. #KGFChapter2FirstLook https://t.co/MeYfk2ao3E"
163,1514805103806476295,2022-04-15 03:17:35+00:00,12634,"19 Years old Ujwal Kulkarni, the editor of #KGFChapter2 👏 https://t.co/sJPiU7NJEt"
31,1532758510412308480,2022-06-03 16:18:00+00:00,12623,"In 2022, 3 movies that gave me personal satisfaction in-terms of Paisavasool Action sequences..

1. #Valimai 

2. #KGFChapter2 

3. #Vikram"
131,1515166529200951302,2022-04-16 03:13:45+00:00,12609,"#Chennai City Box Office - Apr 15th:

1. #Beast - ₹ 1.41 Crs 

2. #KGFChapter2 - ₹ 74 Lakhs"
193,1514495452846395393,2022-04-14 06:47:08+00:00,12604,"ROCKING STAR YASH
""Welcome to PAN INDIA club""

#KGFChapter2"
